blue_champion,red_champion,blue_wr,games_count,lane
Smolder,Ziggs,0.0,1,adc
Swain,Caitlyn,0.0,1,adc
Swain,Jhin,1.0,1,adc
Swain,MissFortune,0.0,1,adc
Swain,Samira,1.0,2,adc
Swain,Yasuo,1.0,1,adc
Syndra,Caitlyn,0.0,1,adc
Syndra,Jhin,0.0,1,adc
Talon,Twitch,0.0,1,adc
Teemo,Draven,0.0,1,adc
Teemo,Jhin,1.0,1,adc
Teemo,Twitch,0.0,1,adc
Teemo,Varus,1.0,1,adc
Tristana,Aphelios,0.0,3,adc
Tristana,Ashe,0.5,4,adc
Tristana,Caitlyn,0.6666666666666666,15,adc
Tristana,Corki,1.0,1,adc
Tristana,Draven,0.0,1,adc
Tristana,Ezreal,0.2,5,adc
Tristana,Jax,0.0,1,adc
Tristana,Jhin,0.3333333333333333,6,adc
Tristana,Kaisa,0.6666666666666666,3,adc
Tristana,KogMaw,0.0,1,adc
Tristana,Mel,0.0,1,adc
Tristana,MissFortune,0.4375,16,adc
Tristana,Nilah,0.0,1,adc
Tristana,Samira,1.0,1,adc
Tristana,Sivir,0.0,1,adc
Tristana,Smolder,1.0,1,adc
Tristana,Twitch,0.5,2,adc
Tristana,Varus,1.0,2,adc
Tristana,Vayne,0.3333333333333333,3,adc
Tristana,Veigar,0.0,1,adc
Tristana,Xayah,1.0,1,adc
Tristana,Yunara,1.0,2,adc
Tristana,Ziggs,1.0,1,adc
Tryndamere,Caitlyn,0.0,1,adc
Tryndamere,Samira,0.0,1,adc
Twitch,Akshan,0.0,1,adc
Twitch,Ashe,0.6666666666666666,3,adc
Twitch,Caitlyn,0.3333333333333333,6,adc
Twitch,Ezreal,1.0,3,adc
Twitch,Jhin,0.6666666666666666,3,adc
Twitch,Kaisa,0.0,3,adc
Twitch,Kalista,0.0,1,adc
Twitch,KogMaw,1.0,1,adc
Twitch,Lucian,0.0,1,adc
Twitch,Mel,0.0,1,adc
Twitch,MissFortune,0.2,5,adc
Twitch,MonkeyKing,0.0,1,adc
Twitch,Nilah,0.5,2,adc
Twitch,Pantheon,1.0,1,adc
Twitch,Samira,1.0,2,adc
Twitch,Sivir,0.5,2,adc
Twitch,Smolder,0.5,2,adc
Twitch,Tristana,0.5,2,adc
Twitch,Vayne,0.0,3,adc
Twitch,Veigar,0.0,1,adc
Twitch,Viego,0.0,1,adc
Twitch,Xayah,0.5,2,adc
Twitch,Yasuo,0.0,1,adc
Twitch,Zyra,0.0,1,adc
Varus,Ahri,0.0,1,adc
Varus,Ashe,0.0,1,adc
Varus,Caitlyn,0.16666666666666666,6,adc
Varus,Draven,0.0,2,adc
Varus,Ezreal,1.0,1,adc
Varus,Jax,0.0,1,adc
Varus,Jhin,0.0,2,adc
Varus,Jinx,1.0,1,adc
Varus,Kaisa,0.0,3,adc
Varus,Lux,0.0,1,adc
Varus,MissFortune,0.25,4,adc
Varus,Smolder,0.0,1,adc
Varus,Tristana,1.0,1,adc
Varus,Twitch,1.0,2,adc
Varus,Vayne,0.0,1,adc
Vayne,Aphelios,0.0,2,adc
Vayne,Ashe,0.5,4,adc
Vayne,Caitlyn,0.4444444444444444,9,adc
Vayne,Corki,1.0,1,adc
Vayne,Ezreal,0.5,2,adc
Vayne,Jhin,0.3333333333333333,3,adc
Vayne,Jinx,0.5,4,adc
Vayne,Kaisa,0.3333333333333333,3,adc
Vayne,Karthus,1.0,1,adc
Vayne,Lucian,1.0,1,adc
Vayne,MissFortune,0.5,8,adc
Vayne,Nilah,0.0,1,adc
Vayne,Samira,0.25,4,adc
Vayne,Smolder,1.0,1,adc
Vayne,Tristana,0.25,4,adc
Vayne,Veigar,0.0,1,adc
Vayne,Xayah,1.0,2,adc
Vayne,Yasuo,0.0,1,adc
Vayne,Yunara,0.5,2,adc
Veigar,Aphelios,0.0,1,adc
Veigar,Caitlyn,1.0,1,adc
Veigar,Ezreal,1.0,1,adc
Veigar,Jinx,0.6666666666666666,3,adc
Veigar,Kaisa,0.0,1,adc
Veigar,MissFortune,1.0,1,adc
Veigar,Samira,1.0,1,adc
Veigar,Sivir,0.5,2,adc
Veigar,Smolder,0.0,2,adc
Veigar,Yunara,0.0,1,adc
Veigar,Ziggs,0.0,1,adc
Velkoz,Jhin,0.0,1,adc
Xayah,Ashe,0.0,2,adc
Xayah,Caitlyn,0.0,4,adc
Xayah,Draven,0.0,1,adc
Xayah,Ezreal,0.0,1,adc
Xayah,Jhin,0.5,2,adc
Xayah,Jinx,0.5,2,adc
Xayah,Kaisa,0.0,2,adc
Xayah,Lucian,0.0,2,adc
Xayah,MissFortune,0.2,5,adc
Xayah,Nilah,1.0,1,adc
Xayah,Samira,0.0,1,adc
Xayah,Senna,1.0,1,adc
Xayah,Sivir,0.5,2,adc
Xayah,Smolder,0.0,1,adc
Xayah,Swain,1.0,1,adc
Xayah,Syndra,1.0,1,adc
Xayah,Tristana,1.0,1,adc
Xayah,Twitch,1.0,1,adc
Xayah,Vayne,0.5,2,adc
Xayah,Yunara,0.0,1,adc
Xerath,Jhin,0.0,1,adc
Xerath,Kalista,1.0,1,adc
Yasuo,Ashe,1.0,1,adc
Yasuo,Caitlyn,0.0,1,adc
Yasuo,Jinx,1.0,1,adc
Yasuo,KogMaw,0.0,1,adc
Yasuo,MissFortune,0.5,2,adc
Yasuo,Vayne,0.0,1,adc
Yone,Aphelios,0.0,1,adc
Yone,Nilah,1.0,1,adc
Yunara,Aphelios,1.0,1,adc
Yunara,Ashe,1.0,1,adc
Yunara,Caitlyn,1.0,2,adc
Yunara,Draven,1.0,1,adc
Yunara,Jhin,0.0,2,adc
Yunara,Jinx,0.5,2,adc
Yunara,Kaisa,1.0,1,adc
Yunara,Lucian,0.0,1,adc
Yunara,MasterYi,1.0,1,adc
Yunara,MissFortune,0.2857142857142857,7,adc
Yunara,Smolder,1.0,2,adc
Yunara,Tristana,0.0,2,adc
Yunara,Twitch,0.5,2,adc
Yunara,Vayne,0.0,1,adc
Yunara,Veigar,0.0,1,adc
Yunara,Xerath,0.0,1,adc
Yunara,Ziggs,0.0,1,adc
Yuumi,MissFortune,0.0,1,adc
Zeri,Ashe,0.0,1,adc
Zeri,Caitlyn,0.6666666666666666,3,adc
Zeri,Ezreal,1.0,1,adc
Zeri,Jinx,0.0,1,adc
Zeri,MissFortune,0.3333333333333333,3,adc
Zeri,Tristana,1.0,1,adc
Zeri,Twitch,1.0,1,adc
Zeri,Yasuo,1.0,1,adc
Ziggs,Ashe,0.0,1,adc
Ziggs,Brand,1.0,1,adc
Ziggs,Caitlyn,0.3333333333333333,3,adc
Ziggs,Jhin,0.5,2,adc
Ziggs,Jinx,1.0,1,adc
Ziggs,Lucian,0.0,1,adc
Ziggs,MasterYi,0.0,1,adc
Ziggs,MissFortune,0.3333333333333333,3,adc
Ziggs,Neeko,0.0,1,adc
Ziggs,Tristana,0.0,1,adc
Ziggs,Twitch,1.0,1,adc
Ziggs,Varus,0.0,1,adc
Ahri,Brand,0.0,1,support
Ahri,Morgana,0.0,1,support
Akshan,TahmKench,0.0,1,support
Alistar,Braum,1.0,1,support
Alistar,Leona,1.0,1,support
Alistar,Lux,0.6666666666666666,3,support
Alistar,Nautilus,0.0,1,support
Alistar,Neeko,0.0,1,support
Alistar,Seraphine,1.0,2,support
Alistar,Yuumi,1.0,1,support
Amumu,Brand,1.0,1,support
Amumu,Lux,0.0,1,support
Anivia,Hwei,0.0,1,support
Anivia,Malphite,1.0,1,support
Anivia,Morgana,1.0,1,support
Anivia,Nami,1.0,1,support
Anivia,Neeko,1.0,1,support
Anivia,Pyke,1.0,1,support
Anivia,Seraphine,0.0,1,support
Anivia,TahmKench,1.0,1,support
Anivia,Yuumi,1.0,2,support
Ashe,Mel,1.0,1,support
Ashe,Morgana,0.0,1,support
Ashe,Nautilus,1.0,1,support
Ashe,Pyke,1.0,1,support
Ashe,Seraphine,0.5,2,support
Ashe,Zyra,0.0,2,support
AurelionSol,Leona,0.0,1,support
AurelionSol,Lux,0.5,2,support
AurelionSol,Morgana,0.0,1,support
AurelionSol,Nautilus,1.0,1,support
AurelionSol,Zilean,1.0,1,support
AurelionSol,Zyra,1.0,1,support
Bard,Milio,0.0,1,support
Bard,Morgana,0.0,1,support
Bard,Nautilus,1.0,1,support
Bard,Sona,0.0,2,support
Bard,Vi,0.0,1,support
Bard,Xerath,1.0,1,support
Blitzcrank,Ahri,0.0,1,support
Blitzcrank,Alistar,1.0,1,support
Blitzcrank,Brand,1.0,2,support
Blitzcrank,DrMundo,0.0,1,support
Blitzcrank,FiddleSticks,1.0,1,support
Blitzcrank,Leona,0.0,1,support
Blitzcrank,Lulu,0.5,2,support
Blitzcrank,Lux,0.75,4,support
Blitzcrank,Malphite,1.0,1,support
Blitzcrank,Mel,0.3333333333333333,3,support
Blitzcrank,Milio,0.0,1,support
Blitzcrank,Morgana,0.6666666666666666,6,support
Blitzcrank,Nautilus,0.8,5,support
Blitzcrank,Pyke,0.3333333333333333,3,support
Blitzcrank,Seraphine,0.2857142857142857,7,support
Blitzcrank,Sona,1.0,2,support
Blitzcrank,Sylas,0.0,1,support
Blitzcrank,TahmKench,0.5,2,support
Blitzcrank,Thresh,0.5,2,support
Blitzcrank,Veigar,0.0,2,support
Blitzcrank,Xerath,0.0,1,support
Blitzcrank,Zyra,0.6666666666666666,3,support
Brand,Amumu,0.0,1,support
Brand,Blitzcrank,0.0,1,support
Brand,Braum,1.0,1,support
Brand,Leona,0.6666666666666666,3,support
Brand,Lulu,0.0,1,support
Brand,Lux,0.3333333333333333,6,support
Brand,Malphite,0.0,1,support
Brand,Maokai,0.0,1,support
Brand,Mel,0.5,2,support
Brand,Milio,0.0,1,support
Brand,Morgana,0.3333333333333333,3,support
Brand,Nautilus,1.0,2,support
Brand,Neeko,1.0,1,support
Brand,Pantheon,1.0,1,support
Brand,Rakan,0.0,1,support
Brand,Rell,0.0,1,support
Brand,Seraphine,0.0,2,support
Brand,Shen,0.0,1,support
Brand,Sona,0.0,3,support
Brand,Soraka,0.0,1,support
Brand,Swain,0.0,2,support
Brand,TahmKench,0.5,4,support
Brand,Taric,1.0,1,support
Brand,Thresh,1.0,4,support
Brand,Xerath,0.0,1,support
Brand,Yuumi,0.5,2,support
Brand,Zyra,1.0,2,support
Braum,Blitzcrank,0.0,1,support
Braum,Brand,1.0,1,support
Braum,Morgana,0.5,2,support
Braum,Nami,1.0,1,support
Braum,Pyke,1.0,1,support
Braum,Senna,0.0,1,support
Braum,Seraphine,0.3333333333333333,3,support
Braum,Sona,1.0,1,support
Braum,Swain,0.0,1,support
Braum,Sylas,1.0,1,support
Braum,Yuumi,0.3333333333333333,3,support
Braum,Zyra,1.0,1,support
Caitlyn,Blitzcrank,0.0,1,support
Caitlyn,Nautilus,0.0,1,support
Chogath,Neeko,0.0,1,support
Chogath,Pyke,0.0,1,support
DrMundo,Mel,0.5,2,support
DrMundo,Senna,0.0,1,support
DrMundo,TahmKench,0.0,1,support
FiddleSticks,Lux,0.0,1,support
FiddleSticks,Seraphine,0.0,1,support
Fizz,Blitzcrank,0.5,2,support
Galio,Brand,0.0,1,support
Galio,Maokai,1.0,1,support
Galio,Morgana,1.0,1,support
Galio,Nami,0.0,1,support
Galio,Velkoz,1.0,1,support
Gragas,Swain,0.0,1,support
Gwen,Mel,0.0,1,support
Heimerdinger,Chogath,1.0,1,support
Heimerdinger,Lux,1.0,1,support
Heimerdinger,Morgana,1.0,1,support
Heimerdinger,Seraphine,0.0,1,support
Hwei,Nautilus,1.0,1,support
Ivern,Mel,0.0,1,support
Janna,Brand,1.0,1,support
Janna,Lux,0.0,1,support
Janna,Sona,1.0,1,support
Janna,Soraka,1.0,1,support
JarvanIV,Swain,0.0,1,support
Jhin,Nautilus,0.0,1,support
Karma,Bard,0.0,1,support
Karma,Brand,0.0,1,support
Karma,Braum,0.0,1,support
Karma,Lux,0.5,2,support
Karma,Morgana,0.3333333333333333,3,support
Karma,Nami,0.5,2,support
Karma,Nautilus,1.0,1,support
Karma,Rell,1.0,1,support
Karma,Senna,0.0,3,support
Karma,Shen,0.0,1,support
Karma,Singed,0.0,1,support
Karma,Thresh,0.0,1,support
Karthus,Soraka,1.0,1,support
Leona,Alistar,0.0,1,support
Leona,Brand,0.75,4,support
Leona,Braum,0.5,2,support
Leona,Elise,0.0,1,support
Leona,Ezreal,0.0,2,support
Leona,Karma,1.0,1,support
Leona,Lulu,1.0,1,support
Leona,Lux,0.6,10,support
Leona,Malphite,0.5,2,support
Leona,Mel,0.0,3,support
Leona,Morgana,0.3333333333333333,6,support
Leona,Nami,0.0,2,support
Leona,Nautilus,0.8333333333333334,6,support
Leona,Neeko,0.5,2,support
Leona,Pantheon,0.5,2,support
Leona,Pyke,1.0,1,support
Leona,Senna,0.5,2,support
Leona,Seraphine,0.25,4,support
Leona,Sona,0.0,2,support
Leona,Swain,0.0,4,support
Leona,Sylas,0.0,1,support
Leona,TahmKench,0.0,1,support
Leona,Thresh,0.0,1,support
Leona,Veigar,1.0,1,support
Leona,Velkoz,1.0,1,support
Leona,Xerath,1.0,1,support
Leona,Yone,1.0,1,support
Leona,Yuumi,1.0,1,support
Leona,Zilean,0.3333333333333333,3,support
Leona,Zyra,0.5,2,support
Lulu,Ashe,0.0,1,support
Lulu,Blitzcrank,1.0,1,support
Lulu,Brand,0.5,2,support
Lulu,Janna,0.0,1,support
Lulu,Leona,0.0,1,support
Lulu,Lux,0.3333333333333333,6,support
Lulu,Mel,0.0,1,support
Lulu,Nami,1.0,1,support
Lulu,Neeko,0.0,2,support
Lulu,Pyke,1.0,1,support
Lulu,Rell,1.0,1,support
Lulu,Senna,1.0,1,support
Lulu,Shaco,0.0,1,support
Lulu,Sona,1.0,1,support
Lulu,TahmKench,0.5,2,support
Lulu,Taliyah,0.0,1,support
Lulu,Taric,0.0,1,support
Lulu,Thresh,1.0,1,support
Lulu,Vi,0.0,1,support
Lulu,Xerath,1.0,1,support
Lux,Ashe,0.5,2,support
Lux,Bard,1.0,2,support
Lux,Blitzcrank,0.25,8,support
Lux,Brand,0.2857142857142857,7,support
Lux,Braum,0.0,2,support
Lux,Ezreal,1.0,1,support
Lux,Karma,0.3333333333333333,3,support
Lux,Leona,0.375,8,support
Lux,Lulu,0.6666666666666666,3,support
Lux,Malphite,0.5,2,support
Lux,Maokai,0.0,1,support
Lux,Mel,0.5,12,support
Lux,Morgana,0.5263157894736842,19,support
Lux,Nami,0.75,4,support
Lux,Nautilus,0.5,4,support
Lux,Neeko,0.6666666666666666,6,support
Lux,Pantheon,0.4,5,support
Lux,Pyke,0.42857142857142855,7,support
Lux,Rakan,1.0,1,support
Lux,Rell,0.0,1,support
Lux,Renata,1.0,1,support
Lux,Senna,0.5,4,support
Lux,Seraphine,0.5714285714285714,14,support
Lux,Shaco,1.0,3,support
Lux,Sona,0.2,5,support
Lux,Swain,0.6,5,support
Lux,TahmKench,0.6666666666666666,3,support
Lux,Thresh,0.0,3,support
Lux,Veigar,0.0,1,support
Lux,Velkoz,0.5,2,support
Lux,Warwick,0.0,1,support
Lux,Xerath,1.0,2,support
Lux,Yuumi,0.14285714285714285,7,support
Lux,Zac,1.0,1,support
Lux,Zilean,0.4,5,support
Lux,Zyra,1.0,4,support
Malphite,Brand,0.0,1,support
Malphite,Leona,0.0,1,support
Malphite,Lux,0.0,1,support
Malphite,Morgana,0.0,1,support
Malphite,Neeko,1.0,1,support
Malphite,Pyke,0.0,1,support
Malphite,Rakan,0.0,1,support
Malphite,Seraphine,0.5,2,support
Malphite,Swain,0.0,1,support
Malphite,Thresh,0.0,1,support
Malzahar,Brand,1.0,1,support
Malzahar,Lux,0.0,1,support
Malzahar,Rakan,1.0,1,support
Maokai,Blitzcrank,1.0,1,support
Maokai,Lux,0.0,2,support
Maokai,Morgana,0.0,1,support
Maokai,Seraphine,1.0,1,support
Maokai,Xerath,0.0,1,support
Maokai,Yasuo,0.0,1,support
Maokai,Zyra,1.0,1,support
MasterYi,Brand,0.0,1,support
Mel,Bard,1.0,1,support
Mel,Belveth,0.0,1,support
Mel,Blitzcrank,1.0,1,support
Mel,Brand,0.5,4,support
Mel,Braum,1.0,1,support
Mel,Karthus,0.0,1,support
Mel,Leona,0.6666666666666666,6,support
Mel,Lulu,1.0,1,support
Mel,Lux,0.5714285714285714,14,support
Mel,Maokai,0.5,2,support
Mel,MissFortune,0.0,1,support
Mel,Morgana,0.42857142857142855,7,support
Mel,Nami,0.0,1,support
Mel,Nautilus,0.0,1,support
Mel,Neeko,0.5,2,support
Mel,Ornn,0.0,1,support
Mel,Pantheon,0.5,2,support
Mel,Pyke,1.0,1,support
Mel,Senna,0.6666666666666666,3,support
Mel,Seraphine,0.625,8,support
Mel,Sona,1.0,1,support
Mel,Soraka,1.0,3,support
Mel,Swain,0.5,4,support
Mel,TahmKench,0.4,5,support
Mel,Taric,0.0,1,support
Mel,Thresh,0.0,1,support
Mel,Xerath,0.0,1,support
Mel,Yuumi,0.3333333333333333,3,support
Mel,Ziggs,1.0,1,support
Mel,Zoe,0.0,1,support
Mel,Zyra,0.0,2,support
Milio,AurelionSol,0.0,1,support
Milio,Braum,0.0,1,support
Milio,DrMundo,1.0,1,support
Milio,Janna,0.0,1,support
Milio,Leona,1.0,1,support
Milio,Lulu,0.5,2,support
Milio,Lux,1.0,1,support
Milio,Maokai,0.0,1,support
Milio,Mel,1.0,2,support
Milio,Morgana,1.0,1,support
Milio,Nami,0.0,1,support
Milio,Nasus,1.0,1,support
Milio,Pyke,0.0,2,support
Milio,Seraphine,1.0,2,support
Milio,Sona,0.0,1,support
Milio,Swain,0.5,2,support
Mordekaiser,Neeko,1.0,1,support
Mordekaiser,Seraphine,0.0,1,support
Morgana,Anivia,0.3333333333333333,3,support
Morgana,Bard,0.0,1,support
Morgana,Blitzcrank,0.5714285714285714,7,support
Morgana,Brand,0.5,4,support
Morgana,Chogath,1.0,1,support
Morgana,Galio,1.0,1,support
Morgana,Karma,1.0,3,support
Morgana,Kayle,1.0,1,support
Morgana,Leona,0.0,4,support
Morgana,Lulu,1.0,1,support
Morgana,Lux,0.52,25,support
Morgana,Malphite,0.0,1,support
Morgana,Mel,0.2857142857142857,7,support
Morgana,Milio,0.0,2,support
Morgana,MissFortune,1.0,1,support
Morgana,Nami,0.25,4,support
Morgana,Nautilus,0.5,6,support
Morgana,Pantheon,0.0,1,support
Morgana,Pyke,0.75,4,support
Morgana,Rakan,0.0,1,support
Morgana,Rell,0.3333333333333333,3,support
Morgana,Senna,0.0,3,support
Morgana,Seraphine,0.45454545454545453,11,support
Morgana,Shaco,0.3333333333333333,3,support
Morgana,Shen,0.0,1,support
Morgana,Sona,1.0,2,support
Morgana,Soraka,0.0,3,support
Morgana,Swain,0.6666666666666666,3,support
Morgana,Sylas,1.0,1,support
Morgana,TahmKench,0.5,2,support
Morgana,Taliyah,1.0,1,support
Morgana,Thresh,0.0,1,support
Morgana,Veigar,0.5,2,support
Morgana,Velkoz,0.0,5,support
Morgana,Xerath,0.42857142857142855,7,support
Morgana,Yuumi,1.0,6,support
Morgana,Zilean,0.0,2,support
Morgana,Zoe,0.0,2,support
Morgana,Zyra,0.3333333333333333,3,support
Nami,Blitzcrank,1.0,1,support
Nami,Brand,0.0,2,support
Nami,Hwei,0.0,1,support
Nami,Karma,1.0,1,support
Nami,Leona,1.0,1,support
Nami,Lux,0.25,4,support
Nami,Malphite,0.0,1,support
Nami,Mel,0.0,1,support
Nami,Morgana,0.3333333333333333,3,support
Nami,Nautilus,0.0,2,support
Nami,Neeko,0.0,1,support
Nami,Pantheon,0.5,2,support
Nami,Senna,0.0,1,support
Nami,Seraphine,0.75,4,support
Nami,Sion,1.0,1,support
Nami,Soraka,0.5,2,support
Nami,Swain,0.0,3,support
Nami,TahmKench,1.0,3,support
Nami,Thresh,0.0,3,support
Nami,Velkoz,0.0,1,support
Nami,Xerath,1.0,1,support
Nami,Yuumi,0.6666666666666666,3,support
Nami,Zyra,0.0,1,support
Nautilus,Blitzcrank,0.5,4,support
Nautilus,Chogath,1.0,1,support
Nautilus,DrMundo,1.0,1,support
Nautilus,Leona,0.5,4,support
Nautilus,Lulu,1.0,1,support
Nautilus,Lux,0.0,9,support
Nautilus,Malphite,0.0,1,support
Nautilus,Maokai,0.0,1,support
Nautilus,Mel,0.25,4,support
Nautilus,Milio,1.0,1,support
Nautilus,Morgana,0.3333333333333333,3,support
Nautilus,Nami,0.0,2,support
Nautilus,Neeko,0.0,1,support
Nautilus,Pantheon,0.0,1,support
Nautilus,Poppy,0.0,1,support
Nautilus,Pyke,0.5,2,support
Nautilus,Rakan,0.0,2,support
Nautilus,Seraphine,0.5714285714285714,7,support
Nautilus,Skarner,0.0,1,support
Nautilus,Sona,0.5,2,support
Nautilus,Soraka,0.5,2,support
Nautilus,Swain,0.0,3,support
Nautilus,TahmKench,0.5,4,support
Nautilus,Taric,0.0,1,support
Nautilus,Thresh,0.6666666666666666,3,support
Nautilus,Veigar,0.0,1,support
Nautilus,Velkoz,0.5,2,support
Nautilus,Xerath,0.5,2,support
Nautilus,Yuumi,0.5,2,support
Nautilus,Zilean,1.0,1,support
Nautilus,Zyra,0.5,2,support
Neeko,Ashe,0.0,1,support
Neeko,AurelionSol,1.0,1,support
Neeko,Blitzcrank,0.75,4,support
Neeko,Janna,1.0,2,support
Neeko,Leona,1.0,2,support
Neeko,Lux,0.5,2,support
Neeko,Milio,1.0,1,support
Neeko,Morgana,0.3333333333333333,3,support
Neeko,Nami,1.0,1,support
Neeko,Pantheon,1.0,2,support
Neeko,Pyke,0.0,1,support
Neeko,Rell,0.0,1,support
Neeko,Senna,0.6666666666666666,3,support
Neeko,Soraka,0.0,2,support
Neeko,Swain,1.0,3,support
Neeko,Teemo,1.0,1,support
Neeko,Thresh,0.0,2,support
Neeko,Velkoz,1.0,1,support
Neeko,Yuumi,1.0,1,support
Nidalee,Sona,0.0,1,support
Nunu,Mel,0.0,1,support
Nunu,Morgana,0.0,1,support
Nunu,Nami,1.0,1,support
Ornn,Seraphine,0.0,1,support
Pantheon,Blitzcrank,0.0,1,support
Pantheon,Karthus,1.0,1,support
Pantheon,Leona,0.0,2,support
Pantheon,Lux,0.3333333333333333,3,support
Pantheon,Mel,1.0,1,support
Pantheon,Milio,0.0,3,support
Pantheon,Morgana,0.5,4,support
Pantheon,Pyke,0.0,1,support
Pantheon,Seraphine,0.0,4,support
Pantheon,Thresh,0.5,2,support
Pantheon,Velkoz,0.0,1,support
Poppy,Blitzcrank,0.0,1,support
Poppy,Leona,1.0,1,support
Poppy,Milio,0.0,1,support
Poppy,Nautilus,0.5,2,support
Poppy,Seraphine,0.0,1,support
Pyke,Amumu,0.0,1,support
Pyke,Bard,0.0,1,support
Pyke,Blitzcrank,0.0,1,support
Pyke,Brand,0.3333333333333333,3,support
Pyke,Diana,0.0,1,support
Pyke,Karma,1.0,1,support
Pyke,Lux,0.4,5,support
Pyke,Malphite,0.0,1,support
Pyke,Mel,0.5,2,support
Pyke,Morgana,1.0,4,support
Pyke,Nami,0.5,2,support
Pyke,Nautilus,0.5,2,support
Pyke,Neeko,0.0,1,support
Pyke,Rell,1.0,1,support
Pyke,Seraphine,0.25,4,support
Pyke,Shaco,0.0,1,support
Pyke,Swain,0.25,4,support
Pyke,Teemo,0.3333333333333333,3,support
Pyke,Thresh,1.0,1,support
Pyke,Velkoz,0.0,1,support
Pyke,Yuumi,0.0,1,support
Pyke,Zoe,0.0,1,support
Pyke,Zyra,0.0,2,support
Quinn,Leblanc,0.0,1,support
Rakan,Brand,0.0,1,support
Rakan,Hwei,0.0,1,support
Rakan,Karma,0.0,1,support
Rakan,Leona,0.0,1,support
Rakan,Lulu,1.0,1,support
Rakan,Morgana,0.0,2,support
Rakan,Nami,0.0,1,support
Rakan,Seraphine,0.0,1,support
Rakan,Soraka,1.0,1,support
Rakan,Yuumi,1.0,1,support
Rammus,Yuumi,0.0,1,support
Rell,Bard,1.0,1,support
Rell,Lux,0.0,3,support
Rell,Morgana,0.6666666666666666,3,support
Rell,Nami,1.0,1,support
Rell,Nautilus,0.0,1,support
Rell,Pyke,0.0,1,support
Rell,Rakan,0.0,1,support
Rell,Seraphine,0.5,2,support
Rell,Velkoz,1.0,1,support
Rell,Vex,1.0,1,support
Rell,Xerath,1.0,1,support
Renata,Garen,1.0,1,support
Renata,Sona,0.0,1,support
Renata,Soraka,1.0,1,support
Renata,Yuumi,0.0,1,support
Rumble,Seraphine,1.0,1,support
Senna,Alistar,0.0,1,support
Senna,Brand,0.25,4,support
Senna,Heimerdinger,0.0,1,support
Senna,Leona,1.0,1,support
Senna,Lux,0.5,2,support
Senna,Mel,0.0,1,support
Senna,Milio,1.0,1,support
Senna,Morgana,0.0,2,support
Senna,Neeko,0.0,1,support
Senna,Pantheon,1.0,1,support
Senna,Seraphine,0.0,1,support
Senna,Sett,0.0,1,support
Senna,Shaco,1.0,1,support
Senna,Thresh,0.0,1,support
Senna,Zyra,0.5,2,support
Seraphine,Ahri,1.0,1,support
Seraphine,Blitzcrank,0.25,4,support
Seraphine,Brand,0.75,4,support
Seraphine,Braum,0.0,1,support
Seraphine,Karma,1.0,1,support
Seraphine,Leona,0.625,8,support
Seraphine,Lissandra,0.0,1,support
Seraphine,Lulu,1.0,1,support
Seraphine,Lux,0.5294117647058824,17,support
Seraphine,Malphite,1.0,1,support
Seraphine,Maokai,0.0,1,support
Seraphine,Mel,0.0,1,support
Seraphine,MissFortune,0.0,1,support
Seraphine,Morgana,0.46153846153846156,13,support
Seraphine,Nami,0.5,4,support
Seraphine,Nautilus,0.5714285714285714,7,support
Seraphine,Neeko,1.0,1,support
Seraphine,Nidalee,1.0,1,support
Seraphine,Poppy,0.0,1,support
Seraphine,Pyke,0.75,4,support
Seraphine,Renata,1.0,1,support
Seraphine,Senna,0.0,2,support
Seraphine,Sona,0.0,2,support
Seraphine,Soraka,0.5,4,support
Seraphine,Swain,0.3333333333333333,3,support
Seraphine,TahmKench,0.0,1,support
Seraphine,Taric,0.6666666666666666,3,support
Seraphine,Teemo,0.0,1,support
Seraphine,Thresh,0.0,1,support
Seraphine,Tristana,1.0,1,support
Seraphine,Velkoz,0.0,1,support
Seraphine,Xerath,0.5,2,support
Seraphine,Yorick,0.0,1,support
Seraphine,Yuumi,0.0,2,support
Seraphine,Zyra,0.0,8,support
Sett,Leona,1.0,1,support
Sett,Lux,1.0,1,support
Sett,Morgana,0.0,1,support
Shaco,Nautilus,1.0,1,support
Shaco,Neeko,0.0,1,support
Shaco,Seraphine,0.0,1,support
Shen,Anivia,0.0,1,support
Shen,Morgana,0.0,2,support
Shen,Nami,0.0,1,support
Shen,Neeko,0.0,1,support
Shen,Thresh,1.0,1,support
Sion,Yuumi,0.0,1,support
Skarner,Senna,0.0,1,support
Smolder,Swain,0.0,1,support
Sona,AurelionSol,0.0,1,support
Sona,Brand,0.0,1,support
Sona,Braum,0.0,1,support
Sona,Leona,0.0,1,support
Sona,Lulu,0.0,1,support
Sona,Lux,0.5,6,support
Sona,Mel,0.3333333333333333,3,support
Sona,Morgana,0.4,5,support
Sona,Nami,1.0,1,support
Sona,Nautilus,1.0,1,support
Sona,Pyke,0.0,1,support
Sona,Seraphine,0.6,5,support
Sona,Soraka,0.0,1,support
Sona,Thresh,0.0,1,support
Sona,Yuumi,1.0,1,support
Sona,Zyra,0.0,1,support
Soraka,Blitzcrank,1.0,1,support
Soraka,Brand,0.0,1,support
Soraka,Lux,0.5,2,support
Soraka,Morgana,0.5,2,support
Soraka,Nami,0.0,2,support
Soraka,Nautilus,0.6666666666666666,3,support
Soraka,Neeko,1.0,1,support
Soraka,Pyke,0.6666666666666666,3,support
Soraka,Rell,1.0,1,support
Soraka,Seraphine,0.6666666666666666,3,support
